     ,main_currency,secondary_currency,date               ,period,high      ,low       ,open      ,close     ,volume       ,quote_volume  ,weighted_average
14980,BTC          ,ETH               ,2017-12-23 00:20:00,300   ,0.04787394,0.0476    ,0.04787394,0.0476    ,9.67972195   ,202.87494596  ,0.04771275
14981,BTC          ,ETH               ,2017-12-23 00:25:00,300   ,0.04780204,0.04745   ,0.04760675,0.047797  ,14.78213967  ,310.59956039  ,0.04759227
14982,BTC          ,ETH               ,2017-12-23 00:30:00,300   ,0.04792633,0.04770001,0.04780204,0.04784499,14.7737602   ,308.98466064  ,0.04781389
14983,BTC          ,ETH               ,2017-12-23 00:35:00,300   ,0.04787869,0.04742   ,0.04784999,0.0475    ,22.44743896  ,471.30159446  ,0.0476286
14984,BTC          ,ETH               ,2017-12-23 00:40:00,300   ,0.04789997,0.047465  ,0.0475    ,0.04765993,13.43285178  ,281.87778555  ,0.04765487
14985,BTC          ,ETH               ,2017-12-23 00:45:00,300   ,0.04773336,0.04742   ,0.04765   ,0.04759604,18.5107577   ,389.06775883  ,0.0475772
14986,BTC          ,ETH               ,2017-12-23 00:50:00,300   ,0.04790712,0.04758631,0.04770113,0.04777006,23.8865556   ,500.46078718  ,0.04772912
14987,BTC          ,ETH               ,2017-12-23 00:55:00,300   ,0.04798   ,0.04747001,0.047775  ,0.04781494,96.46780094  ,2028.4965808  ,0.0475563
14988,BTC          ,ETH               ,2017-12-23 01:00:00,300   ,0.048     ,0.04761379,0.04771487,0.04784391,25.10720569  ,525.16846744  ,0.0478079
14989,BTC          ,ETH               ,2017-12-23 01:05:00,300   ,0.04790987,0.04752505,0.04784391,0.04772481,15.12135951  ,317.32195598  ,0.04765305
14990,BTC          ,ETH               ,2017-12-23 01:10:00,300   ,0.0477248 ,0.04740001,0.0477248 ,0.047571  ,10.22659018  ,214.94652711  ,0.04757736
14991,BTC          ,ETH               ,2017-12-23 01:15:00,300   ,0.047611  ,0.04735623,0.04741108,0.04742011,17.76656382  ,374.38652124  ,0.04745513
14992,BTC          ,ETH               ,2017-12-23 01:20:00,300   ,0.04758618,0.04739231,0.04742011,0.0474484 ,14.24117949  ,299.96296816  ,0.04747645
14993,BTC          ,ETH               ,2017-12-23 01:25:00,300   ,0.04768   ,0.04730062,0.04744843,0.04751403,11.8922004   ,250.64406034  ,0.04744656
14994,BTC          ,ETH               ,2017-12-23 01:30:00,300   ,0.04767909,0.04732506,0.04767909,0.04743028,14.98116338  ,315.40636416  ,0.04749797
14995,BTC          ,ETH               ,2017-12-23 01:35:00,300   ,0.04759051,0.0472    ,0.0474302 ,0.04748941,20.5671907   ,433.76314392  ,0.04741571
14996,BTC          ,ETH               ,2017-12-23 01:40:00,300   ,0.04772304,0.04725101,0.04748777,0.04747153,88.64562218  ,1863.44470747 ,0.04757083
14997,BTC          ,ETH               ,2017-12-23 01:45:00,300   ,0.04767999,0.04735   ,0.04747154,0.04759759,11.73110126  ,246.90558648  ,0.04751249
14998,BTC          ,ETH               ,2017-12-23 01:50:00,300   ,0.04758799,0.04724572,0.04758799,0.04738421,40.63469421  ,856.16868624  ,0.04746108
14999,BTC          ,ETH               ,2017-12-23 01:55:00,300   ,0.04744109,0.0471    ,0.04738421,0.04724496,33.23171509  ,703.8827558   ,0.047212
15000,BTC          ,ETH               ,2017-12-23 02:00:00,300   ,0.0476793 ,0.04719832,0.04724496,0.0476793 ,13.39858167  ,282.47016958  ,0.04743361
15001,BTC          ,ETH               ,2017-12-23 02:05:00,300   ,0.0477241 ,0.04733363,0.04765675,0.04733372,29.59640223  ,622.98188534  ,0.04750764
15002,BTC          ,ETH               ,2017-12-23 02:10:00,300   ,0.0475799 ,0.0472641 ,0.04733372,0.04746425,21.42299073  ,451.94951674  ,0.04740129
15003,BTC          ,ETH               ,2017-12-23 02:15:00,300   ,0.04756805,0.04737704,0.0475    ,0.047561  ,6.70595077   ,141.18992869  ,0.04749595
15004,BTC          ,ETH               ,2017-12-23 02:20:00,300   ,0.04756807,0.04726826,0.04743   ,0.047326  ,16.009148    ,337.73242997  ,0.04740186
15005,BTC          ,ETH               ,2017-12-23 02:25:00,300   ,0.04798627,0.04719802,0.0474266 ,0.0477666 ,35.6993507   ,748.73621347  ,0.04767947
15006,BTC          ,ETH               ,2017-12-23 02:30:00,300   ,0.04795707,0.0475401 ,0.04787022,0.0477531 ,51.4683394   ,1079.69330512 ,0.0476694
15007,BTC          ,ETH               ,2017-12-23 02:35:00,300   ,0.04780237,0.0473914 ,0.0477342 ,0.04754004,25.7155754   ,539.93743371  ,0.04762695
15008,BTC          ,ETH               ,2017-12-23 02:40:00,300   ,0.04798   ,0.04746323,0.04776629,0.04767117,45.10852452  ,945.73604366  ,0.04769673
15009,BTC          ,ETH               ,2017-12-23 02:45:00,300   ,0.04791987,0.04723001,0.04770184,0.0472911 ,38.58228995  ,812.47727945  ,0.04748722
15010,BTC          ,ETH               ,2017-12-23 02:50:00,300   ,0.048     ,0.04721921,0.04729044,0.04777499,39.24950264  ,823.4267463   ,0.04766605
15011,BTC          ,ETH               ,2017-12-23 02:55:00,300   ,0.04793729,0.04765504,0.04777496,0.04772999,22.24180912  ,465.10124323  ,0.04782143
15012,BTC          ,ETH               ,2017-12-23 03:00:00,300   ,0.04798034,0.04762521,0.04773   ,0.04771501,21.14121228  ,441.92354309  ,0.04783907
15013,BTC          ,ETH               ,2017-12-23 03:05:00,300   ,0.04797955,0.04747781,0.04772099,0.04791003,10.63508399  ,222.65564078  ,0.04776471
15014,BTC          ,ETH               ,2017-12-23 03:10:00,300   ,0.048     ,0.04763365,0.04797955,0.04764714,11.44328534  ,239.23374479  ,0.04783307
15015,BTC          ,ETH               ,2017-12-23 03:15:00,300   ,0.048     ,0.047743  ,0.047743  ,0.04783204,18.44405882  ,385.16632664  ,0.04788595
15016,BTC          ,ETH               ,2017-12-23 03:20:00,300   ,0.048     ,0.04783719,0.0479343 ,0.0478872 ,8.61389558   ,179.722021    ,0.04792899
15017,BTC          ,ETH               ,2017-12-23 03:25:00,300   ,0.04808095,0.04777706,0.0478872 ,0.04808078,13.65393536  ,284.77580026  ,0.04794626
15018,BTC          ,ETH               ,2017-12-23 03:30:00,300   ,0.04808094,0.04781391,0.04808078,0.04793562,19.43281408  ,405.77769105  ,0.04789029
15019,BTC          ,ETH               ,2017-12-23 03:35:00,300   ,0.04807877,0.04774399,0.04807876,0.04802672,10.95482596  ,228.6759543   ,0.04790545
15020,BTC          ,ETH               ,2017-12-23 03:40:00,300   ,0.0481002 ,0.04769014,0.0480229 ,0.04809975,16.99460837  ,354.64832235  ,0.0479196
15021,BTC          ,ETH               ,2017-12-23 03:45:00,300   ,0.0482    ,0.047857  ,0.04810021,0.0481984 ,26.29234723  ,547.7347752   ,0.04800196
15022,BTC          ,ETH               ,2017-12-23 03:50:00,300   ,0.04823298,0.047756  ,0.04819836,0.04791181,20.25544101  ,421.17553929  ,0.04809263
15023,BTC          ,ETH               ,2017-12-23 03:55:00,300   ,0.04823549,0.04769449,0.04802834,0.04819322,8.94152449   ,186.31134767  ,0.04799237
15024,BTC          ,ETH               ,2017-12-23 04:00:00,300   ,0.04839597,0.04812714,0.04812714,0.04839583,14.39013159  ,297.86752037  ,0.0483105
15025,BTC          ,ETH               ,2017-12-23 04:05:00,300   ,0.04839586,0.04817103,0.04821149,0.0483    ,24.69935157  ,511.32431529  ,0.04830466
15026,BTC          ,ETH               ,2017-12-23 04:10:00,300   ,0.048682  ,0.04830003,0.04830003,0.04855466,20.28284224  ,418.14998595  ,0.04850614
15027,BTC          ,ETH               ,2017-12-23 04:15:00,300   ,0.04895   ,0.04855427,0.04867989,0.04884637,39.21023584  ,803.00591275  ,0.04882932
15028,BTC          ,ETH               ,2017-12-23 04:20:00,300   ,0.04884637,0.04865251,0.04884637,0.04869007,13.45123     ,275.87632784  ,0.04875818
15029,BTC          ,ETH               ,2017-12-23 04:25:00,300   ,0.04878987,0.0486007 ,0.0487    ,0.04875258,9.59904417   ,197.0141766   ,0.0487226
15030,BTC          ,ETH               ,2017-12-23 04:30:00,300   ,0.0489056 ,0.04865118,0.04878987,0.04889865,15.61173367  ,320.08455558  ,0.04877377
15031,BTC          ,ETH               ,2017-12-23 04:35:00,300   ,0.04889862,0.04871716,0.04889862,0.04879   ,4.42625394   ,90.70224322   ,0.04879982
15032,BTC          ,ETH               ,2017-12-23 04:40:00,300   ,0.04879   ,0.04866116,0.04879   ,0.04866116,11.13630995  ,228.62430214  ,0.04871008
15033,BTC          ,ETH               ,2017-12-23 04:45:00,300   ,0.04866116,0.04835524,0.04865412,0.04854967,20.87364957  ,431.17203492  ,0.04841141
15034,BTC          ,ETH               ,2017-12-23 04:50:00,300   ,0.04886445,0.04835538,0.04855   ,0.04863688,10.92085406  ,224.18207762  ,0.04871421
15035,BTC          ,ETH               ,2017-12-23 04:55:00,300   ,0.04873978,0.04853436,0.04863692,0.04854695,7.9975041    ,164.41478621  ,0.04864224
15036,BTC          ,ETH               ,2017-12-23 05:00:00,300   ,0.04873679,0.04854437,0.04863596,0.04865283,7.00607499   ,144.06987413  ,0.0486297
15037,BTC          ,ETH               ,2017-12-23 05:05:00,300   ,0.04878778,0.04860455,0.0487353 ,0.04860501,4.64267875   ,95.30727496   ,0.04871274
15038,BTC          ,ETH               ,2017-12-23 05:10:00,300   ,0.04886049,0.04860483,0.04878724,0.04878   ,10.56543749  ,216.63208577  ,0.04877134
15039,BTC          ,ETH               ,2017-12-23 05:15:00,300   ,0.04900041,0.04878   ,0.04878   ,0.04900001,18.03034511  ,368.40316172  ,0.04894188
15040,BTC          ,ETH               ,2017-12-23 05:20:00,300   ,0.04902366,0.04886945,0.04900001,0.049     ,37.75800405  ,770.56664203  ,0.0490003
15041,BTC          ,ETH               ,2017-12-23 05:25:00,300   ,0.049     ,0.04870452,0.049     ,0.04880957,12.86998977  ,264.11175087  ,0.04872933
15042,BTC          ,ETH               ,2017-12-23 05:30:00,300   ,0.04890007,0.04869089,0.04880817,0.04869102,22.50278172  ,461.45759984  ,0.04876457
15043,BTC          ,ETH               ,2017-12-23 05:35:00,300   ,0.04889908,0.04850115,0.0486911 ,0.04850272,14.0345574   ,288.9317835   ,0.04857394
15044,BTC          ,ETH               ,2017-12-23 05:40:00,300   ,0.04872922,0.04846837,0.04850284,0.04861033,11.17885755  ,230.03884439  ,0.04859552
15045,BTC          ,ETH               ,2017-12-23 05:45:00,300   ,0.04885647,0.04850048,0.04872946,0.04850048,5.48589243   ,112.77754359  ,0.04864348
15046,BTC          ,ETH               ,2017-12-23 05:50:00,300   ,0.04870559,0.04850039,0.04866819,0.04870478,6.9452654    ,143.17805655  ,0.04850788
15047,BTC          ,ETH               ,2017-12-23 05:55:00,300   ,0.04870405,0.04850039,0.0487    ,0.04854203,35.46162081  ,731.09501065  ,0.0485048
15048,BTC          ,ETH               ,2017-12-23 06:00:00,300   ,0.04866444,0.04850039,0.04862444,0.04856073,3.72298961   ,76.62187195   ,0.04858912
15049,BTC          ,ETH               ,2017-12-23 06:05:00,300   ,0.04859318,0.0483    ,0.04856075,0.04830002,11.99606188  ,247.67675573  ,0.04843434
15050,BTC          ,ETH               ,2017-12-23 06:10:00,300   ,0.04854476,0.0483    ,0.04830006,0.04848957,20.9346457   ,432.92424312  ,0.04835637
15051,BTC          ,ETH               ,2017-12-23 06:15:00,300   ,0.0487451 ,0.048378  ,0.04848951,0.04868774,7.09835752   ,146.19651168  ,0.04855353
15052,BTC          ,ETH               ,2017-12-23 06:20:00,300   ,0.04893751,0.04858726,0.04874509,0.04884208,21.59394084  ,443.26506186  ,0.04871563
15053,BTC          ,ETH               ,2017-12-23 06:25:00,300   ,0.04881884,0.04862766,0.04862802,0.04870268,7.98265965   ,163.89358703  ,0.04870635
15054,BTC          ,ETH               ,2017-12-23 06:30:00,300   ,0.04893739,0.048629  ,0.04870268,0.048937  ,16.04322539  ,328.67980824  ,0.0488111
15055,BTC          ,ETH               ,2017-12-23 06:35:00,300   ,0.048937  ,0.04862812,0.048937  ,0.0486338 ,7.04311484   ,144.33846155  ,0.04879582
15056,BTC          ,ETH               ,2017-12-23 06:40:00,300   ,0.04885815,0.04856071,0.04885815,0.04865992,7.97662636   ,163.95565735  ,0.04865112
15057,BTC          ,ETH               ,2017-12-23 06:45:00,300   ,0.04900691,0.0485    ,0.04865989,0.04881527,30.16489074  ,617.11951301  ,0.04888014
15058,BTC          ,ETH               ,2017-12-23 06:50:00,300   ,0.04897189,0.04865138,0.0488153 ,0.04865138,8.31898936   ,170.58991231  ,0.048766
15059,BTC          ,ETH               ,2017-12-23 06:55:00,300   ,0.04887339,0.04852   ,0.048749  ,0.04852044,12.43885652  ,255.54774041  ,0.04867527
15060,BTC          ,ETH               ,2017-12-23 07:00:00,300   ,0.04872935,0.04852049,0.0486668 ,0.04869949,6.60429004   ,135.82307118  ,0.04862421
15061,BTC          ,ETH               ,2017-12-23 07:05:00,300   ,0.04898999,0.0485    ,0.04855023,0.04875546,28.68164705  ,589.37777311  ,0.04866428
15062,BTC          ,ETH               ,2017-12-23 07:10:00,300   ,0.04899998,0.04855118,0.0489144 ,0.0486599 ,9.22601552   ,189.16686976  ,0.04877183
15063,BTC          ,ETH               ,2017-12-23 07:15:00,300   ,0.04865981,0.04845   ,0.04865981,0.04846042,15.4321129   ,318.00344768  ,0.04852813
15064,BTC          ,ETH               ,2017-12-23 07:20:00,300   ,0.04859999,0.04841267,0.04846049,0.04851492,10.07632491  ,207.87612016  ,0.04847273
15065,BTC          ,ETH               ,2017-12-23 07:25:00,300   ,0.04859951,0.04840919,0.04851489,0.04840919,9.26028705   ,191.07470882  ,0.04846422
15066,BTC          ,ETH               ,2017-12-23 07:30:00,300   ,0.0486061 ,0.04840919,0.04840922,0.04859673,10.2956838   ,212.30320399  ,0.04849518
15067,BTC          ,ETH               ,2017-12-23 07:35:00,300   ,0.04876309,0.04842279,0.04859599,0.04853746,6.41834546   ,132.04426905  ,0.04860752
15068,BTC          ,ETH               ,2017-12-23 07:40:00,300   ,0.04872358,0.04842902,0.04860085,0.04848468,30.28655129  ,623.42936417  ,0.04858056
15069,BTC          ,ETH               ,2017-12-23 07:45:00,300   ,0.04871359,0.04848703,0.04871359,0.04860102,6.49847071   ,133.62988357  ,0.04863037
15070,BTC          ,ETH               ,2017-12-23 07:50:00,300   ,0.04876026,0.04852301,0.04860106,0.04875989,15.14293834  ,311.31485661  ,0.04864187
15071,BTC          ,ETH               ,2017-12-23 07:55:00,300   ,0.04863879,0.04840919,0.04853497,0.04848568,8.53534216   ,176.00463257  ,0.04849498
15072,BTC          ,ETH               ,2017-12-23 08:00:00,300   ,0.0490044 ,0.04848571,0.048585  ,0.04850903,25.07751359  ,514.87814383  ,0.04870572
15073,BTC          ,ETH               ,2017-12-23 08:05:00,300   ,0.0488    ,0.0484563 ,0.04850903,0.0488    ,6.21736916   ,127.84247298  ,0.04863304
15074,BTC          ,ETH               ,2017-12-23 08:10:00,300   ,0.04887855,0.0484407 ,0.04879999,0.04869992,17.19501607  ,353.27435772  ,0.04867326
15075,BTC          ,ETH               ,2017-12-23 08:15:00,300   ,0.04880414,0.04844002,0.048696  ,0.04862997,12.86342781  ,264.60719125  ,0.04861329
15076,BTC          ,ETH               ,2017-12-23 08:20:00,300   ,0.04869982,0.04840919,0.04862997,0.04845957,6.71030113   ,138.36023695  ,0.04849876
15077,BTC          ,ETH               ,2017-12-23 08:25:00,300   ,0.04856306,0.0483    ,0.04845963,0.04855642,18.88335547  ,390.30593325  ,0.0483809
15078,BTC          ,ETH               ,2017-12-23 08:30:00,300   ,0.04868843,0.04833637,0.0485549 ,0.04868813,9.19746671   ,189.58904612  ,0.04851264
15079,BTC          ,ETH               ,2017-12-23 08:35:00,300   ,0.04875   ,0.04846637,0.04858062,0.04850011,6.79731307   ,139.76761575  ,0.04863296
15080,BTC          ,ETH               ,2017-12-23 08:40:00,300   ,0.04869807,0.04846652,0.04850081,0.04864468,4.47122011   ,92.01869191   ,0.04859034
15081,BTC          ,ETH               ,2017-12-23 08:45:00,300   ,0.04864372,0.04846791,0.04855813,0.04864176,5.25397894   ,108.23778431  ,0.04854108
15082,BTC          ,ETH               ,2017-12-23 08:50:00,300   ,0.04875   ,0.0484846 ,0.04864169,0.04848901,17.23579608  ,354.59706356  ,0.0486067
15083,BTC          ,ETH               ,2017-12-23 08:55:00,300   ,0.04865922,0.0483    ,0.04857321,0.0483    ,13.17481538  ,271.64502438  ,0.04850011
15084,BTC          ,ETH               ,2017-12-23 09:00:00,300   ,0.0485371 ,0.0483    ,0.04842606,0.04853573,9.31609055   ,192.31190117  ,0.04844261
15085,BTC          ,ETH               ,2017-12-23 09:05:00,300   ,0.04853555,0.04830751,0.04853555,0.0485    ,9.81362821   ,202.52824717  ,0.0484556
15086,BTC          ,ETH               ,2017-12-23 09:10:00,300   ,0.04860008,0.0483    ,0.04849999,0.04860006,20.54030932  ,424.46504095  ,0.04839105
15087,BTC          ,ETH               ,2017-12-23 09:15:00,300   ,0.04857941,0.0483    ,0.04843299,0.04830001,12.20784902  ,252.52316594  ,0.04834348
15088,BTC          ,ETH               ,2017-12-23 09:20:00,300   ,0.04849244,0.04813013,0.0483844 ,0.04813013,48.38201267  ,1001.63857507 ,0.04830286
15089,BTC          ,ETH               ,2017-12-23 09:25:00,300   ,0.04835   ,0.04791156,0.04824297,0.04829072,11.84112669  ,245.95584138  ,0.0481433
15090,BTC          ,ETH               ,2017-12-23 09:30:00,300   ,0.0484    ,0.04824823,0.04834997,0.0484    ,3.55653002   ,73.52044784   ,0.0483747
15091,BTC          ,ETH               ,2017-12-23 09:35:00,300   ,0.04857669,0.04830698,0.04831671,0.04857662,18.66596431  ,384.98173373  ,0.04848532
15092,BTC          ,ETH               ,2017-12-23 09:40:00,300   ,0.04857657,0.0482589 ,0.04857657,0.04838935,10.81047555  ,223.43475711  ,0.04838314
15093,BTC          ,ETH               ,2017-12-23 09:45:00,300   ,0.04846786,0.04826223,0.04838935,0.04846712,3.35678051   ,69.42661086   ,0.04835005
15094,BTC          ,ETH               ,2017-12-23 09:50:00,300   ,0.04875   ,0.04829759,0.04846706,0.04874946,11.64778232  ,239.99016455  ,0.04853441
15095,BTC          ,ETH               ,2017-12-23 09:55:00,300   ,0.04874936,0.04853334,0.04863734,0.0486659 ,7.72810288   ,158.76175439  ,0.04867735
15096,BTC          ,ETH               ,2017-12-23 10:00:00,300   ,0.04869931,0.04853333,0.04853333,0.04865997,13.73751338  ,282.44756066  ,0.04863739
15097,BTC          ,ETH               ,2017-12-23 10:05:00,300   ,0.0488    ,0.04854153,0.04854153,0.0487234 ,11.14199025  ,228.84956621  ,0.04868696
15098,BTC          ,ETH               ,2017-12-23 10:10:00,300   ,0.0488    ,0.04840571,0.04872339,0.04878   ,9.71652196   ,199.5656293   ,0.04868835
15099,BTC          ,ETH               ,2017-12-23 10:15:00,300   ,0.0488    ,0.04840006,0.04878   ,0.04859966,9.83558986   ,202.3729169   ,0.04860131
15100,BTC          ,ETH               ,2017-12-23 10:20:00,300   ,0.0486    ,0.04840001,0.04859959,0.04849651,8.93232382   ,184.02339791  ,0.04853906
15101,BTC          ,ETH               ,2017-12-23 10:25:00,300   ,0.04870219,0.04840058,0.04849656,0.04840058,4.04848648   ,83.44196874   ,0.04851858
15102,BTC          ,ETH               ,2017-12-23 10:30:00,300   ,0.04859953,0.04840071,0.04859953,0.04843201,8.75051301   ,180.40297486  ,0.04850536
15103,BTC          ,ETH               ,2017-12-23 10:35:00,300   ,0.04870178,0.04843207,0.04859695,0.04861   ,8.84264549   ,181.81254653  ,0.04863605
15104,BTC          ,ETH               ,2017-12-23 10:40:00,300   ,0.048751  ,0.04850004,0.04861   ,0.04872937,6.82066491   ,140.22224505  ,0.04864181
15105,BTC          ,ETH               ,2017-12-23 10:45:00,300   ,0.04893997,0.04854028,0.04872913,0.04865439,24.38663573  ,499.78092506  ,0.04879465
15106,BTC          ,ETH               ,2017-12-23 10:50:00,300   ,0.04904789,0.04865442,0.04877582,0.04870603,58.94344755  ,1204.41690206 ,0.0489394
15107,BTC          ,ETH               ,2017-12-23 10:55:00,300   ,0.04904507,0.04870761,0.04870761,0.0488    ,14.36849679  ,293.5114523   ,0.04895378
15108,BTC          ,ETH               ,2017-12-23 11:00:00,300   ,0.04904459,0.0488    ,0.0488006 ,0.04887437,19.05486872  ,389.91089886  ,0.0488698
15109,BTC          ,ETH               ,2017-12-23 11:05:00,300   ,0.04887405,0.04842907,0.0488    ,0.04865382,5.54873651   ,114.08274777  ,0.04863782
15110,BTC          ,ETH               ,2017-12-23 11:10:00,300   ,0.0488    ,0.04829675,0.04865374,0.04854488,56.99088491  ,1172.10219917 ,0.04862279
15111,BTC          ,ETH               ,2017-12-23 11:15:00,300   ,0.04889641,0.04835009,0.04835009,0.04856957,69.24662205  ,1424.04713919 ,0.04862663
15112,BTC          ,ETH               ,2017-12-23 11:20:00,300   ,0.0487496 ,0.04841701,0.0485696 ,0.04843033,14.60035608  ,299.95903433  ,0.0486745
15113,BTC          ,ETH               ,2017-12-23 11:25:00,300   ,0.04867831,0.04843037,0.04843037,0.04845022,13.1233514   ,270.04681466  ,0.04859657
15114,BTC          ,ETH               ,2017-12-23 11:30:00,300   ,0.0486675 ,0.04843267,0.04852533,0.04859359,12.9820154   ,267.26870248  ,0.04857289
15115,BTC          ,ETH               ,2017-12-23 11:35:00,300   ,0.04878188,0.04843393,0.04843394,0.04852207,6.14415548   ,126.4517488   ,0.04858893
15116,BTC          ,ETH               ,2017-12-23 11:40:00,300   ,0.048762  ,0.04865634,0.04875697,0.04876197,3.47878142   ,71.41145222   ,0.04871461
15117,BTC          ,ETH               ,2017-12-23 11:45:00,300   ,0.04881542,0.04858113,0.04874192,0.04858119,5.26424629   ,108.07199869  ,0.04871054
15118,BTC          ,ETH               ,2017-12-23 11:50:00,300   ,0.0488461 ,0.04858128,0.04867947,0.04884577,9.00118478   ,184.71832817  ,0.04872924
15119,BTC          ,ETH               ,2017-12-23 11:55:00,300   ,0.04886   ,0.0485819 ,0.04884573,0.04884883,4.24375715   ,87.05333043   ,0.04874893
15120,BTC          ,ETH               ,2017-12-23 12:00:00,300   ,0.04889985,0.0482702 ,0.04886   ,0.04844695,87.94730435  ,1813.23278471 ,0.04850304
15121,BTC          ,ETH               ,2017-12-23 12:05:00,300   ,0.04864048,0.04836009,0.04844694,0.04864048,14.07174734  ,289.97815548  ,0.04852692
15122,BTC          ,ETH               ,2017-12-23 12:10:00,300   ,0.04878643,0.04863154,0.04863154,0.04865589,7.51678825   ,154.35569982  ,0.04869783
15123,BTC          ,ETH               ,2017-12-23 12:15:00,300   ,0.04886259,0.04853671,0.04865589,0.04853726,7.86833794   ,161.60526274  ,0.04868862
15124,BTC          ,ETH               ,2017-12-23 12:20:00,300   ,0.04874072,0.04853739,0.0487407 ,0.04857117,2.67728854   ,55.0617119    ,0.04862341
15125,BTC          ,ETH               ,2017-12-23 12:25:00,300   ,0.0487371 ,0.0485372 ,0.04864492,0.04865159,6.14609507   ,126.27232323  ,0.04867333
15126,BTC          ,ETH               ,2017-12-23 12:30:00,300   ,0.04873784,0.04854869,0.0487369 ,0.04867693,6.22358322   ,127.84600028  ,0.04868031
15127,BTC          ,ETH               ,2017-12-23 12:35:00,300   ,0.04867693,0.04853832,0.04867693,0.04867656,9.8312501    ,202.06091937  ,0.04865488
15128,BTC          ,ETH               ,2017-12-23 12:40:00,300   ,0.04874996,0.04853873,0.04867655,0.04866621,5.9712846    ,122.74924234  ,0.0486462
15129,BTC          ,ETH               ,2017-12-23 12:45:00,300   ,0.04889984,0.04849003,0.04866621,0.04882997,67.76790001  ,1388.57668125 ,0.04880385
15130,BTC          ,ETH               ,2017-12-23 12:50:00,300   ,0.04888999,0.04853164,0.04882997,0.04856366,26.31466368  ,540.11291178  ,0.04872067
15131,BTC          ,ETH               ,2017-12-23 12:55:00,300   ,0.04876379,0.04854187,0.04854187,0.04865391,32.45059941  ,666.95787892  ,0.04865464
15132,BTC          ,ETH               ,2017-12-23 13:00:00,300   ,0.04875078,0.0485422 ,0.04865391,0.04854231,17.66218404  ,362.74870077  ,0.04868986
15133,BTC          ,ETH               ,2017-12-23 13:05:00,300   ,0.04868997,0.04849003,0.04855439,0.04861765,5.36089701   ,110.28830898  ,0.04860802
15134,BTC          ,ETH               ,2017-12-23 13:10:00,300   ,0.04883   ,0.0485209 ,0.0486999 ,0.04872586,3.93677453   ,80.81282618   ,0.04871472
15135,BTC          ,ETH               ,2017-12-23 13:15:00,300   ,0.04880539,0.04858175,0.04879991,0.04858302,4.08315041   ,83.89663188   ,0.04866882
15136,BTC          ,ETH               ,2017-12-23 13:20:00,300   ,0.048808  ,0.04858304,0.04880447,0.0488    ,10.56913428  ,217.13363895  ,0.04867571
15137,BTC          ,ETH               ,2017-12-23 13:25:00,300   ,0.04889   ,0.04877386,0.04877399,0.04889   ,7.90332464   ,161.85143982  ,0.04883073
15138,BTC          ,ETH               ,2017-12-23 13:30:00,300   ,0.04889999,0.04871217,0.04888266,0.04871217,15.05538552  ,308.21711637  ,0.04884668
15139,BTC          ,ETH               ,2017-12-23 13:35:00,300   ,0.04871213,0.04858992,0.04871213,0.04868739,7.86648659   ,161.69744241  ,0.04864941
15140,BTC          ,ETH               ,2017-12-23 13:40:00,300   ,0.04869993,0.04853006,0.04869992,0.04868475,5.88812455   ,121.15073377  ,0.04860164
15141,BTC          ,ETH               ,2017-12-23 13:45:00,300   ,0.04868392,0.04836   ,0.04860311,0.04836001,28.30905538  ,584.55745646  ,0.04842818
15142,BTC          ,ETH               ,2017-12-23 13:50:00,300   ,0.04851001,0.0480999 ,0.04836001,0.04827963,20.18352563  ,417.78344402  ,0.04831097
15143,BTC          ,ETH               ,2017-12-23 13:55:00,300   ,0.04841977,0.04827942,0.04827964,0.0482797 ,12.45590695  ,257.91775245  ,0.0482941
15144,BTC          ,ETH               ,2017-12-23 14:00:00,300   ,0.04835111,0.0480999 ,0.0482797 ,0.04824566,7.27817959   ,150.776859    ,0.04827119
15145,BTC          ,ETH               ,2017-12-23 14:05:00,300   ,0.04826895,0.04809313,0.04817017,0.04824096,13.88523087  ,287.9315586   ,0.04822406
15146,BTC          ,ETH               ,2017-12-23 14:10:00,300   ,0.04844567,0.04812042,0.04817285,0.0484    ,12.68187717  ,262.56325115  ,0.04830027
15147,BTC          ,ETH               ,2017-12-23 14:15:00,300   ,0.04844561,0.04812781,0.0484    ,0.04839991,15.01843036  ,310.97572104  ,0.04829454
15148,BTC          ,ETH               ,2017-12-23 14:20:00,300   ,0.04848697,0.04815981,0.04839981,0.04835008,11.33652283  ,234.4871959   ,0.04834602
15149,BTC          ,ETH               ,2017-12-23 14:25:00,300   ,0.04834987,0.04806354,0.04830001,0.04826925,11.49135362  ,238.47761802  ,0.04818629
15150,BTC          ,ETH               ,2017-12-23 14:30:00,300   ,0.04862187,0.04811531,0.04826925,0.04862187,11.78931596  ,243.61268448  ,0.04839368
15151,BTC          ,ETH               ,2017-12-23 14:35:00,300   ,0.04869889,0.04848569,0.0486219 ,0.04848569,6.44284402   ,132.6132702   ,0.0485837
15152,BTC          ,ETH               ,2017-12-23 14:40:00,300   ,0.04850458,0.0483418 ,0.04850458,0.04845986,5.90773827   ,121.94076323  ,0.0484476
15153,BTC          ,ETH               ,2017-12-23 14:45:00,300   ,0.04845972,0.04811663,0.04845972,0.04818193,14.81975632  ,307.06367307  ,0.04826281
15154,BTC          ,ETH               ,2017-12-23 14:50:00,300   ,0.04829973,0.048101  ,0.04818192,0.04829969,17.80837993  ,369.5801119   ,0.04818543
